Country,Product_Number,Product_Name,Product_Code,Output_MEUR,CO2_kg_total,CO2_kg_per_MEUR,CH4_kg_total,CH4_kg_per_MEUR,N2O_kg_total,N2O_kg_per_MEUR,Total_CO2e_kg_per_MEUR
KR,157,Railway transportation services,C_TRAI,25720.4361252,441238621.78,17155.176515365907,14899.9520689,0.5793040209882576,15201.5310308,0.5910292872485962,17328.019789074457
KR,158,Other land transportation services,C_TLND,64081.0828593,2032377.53843,31.71571777106828,68.3329678196,0.0010663516403060117,122.903553647,0.001917938152150985,32.25382922731686
KR,159,Transportation services via pipelines,C_TPIP,3109.35037523,4235168.08901,1362.074896013198,107.650721005,0.03462161159532786,59.8435359824,0.019246314747649932,1368.1445745459944
KR,160,Sea and coastal water transportation services,C_TWAS,20922.6831889,19901820193.7,951207.8357262709,1091661.16227,52.175963876810656,144140.202904,6.88918345714234,954494.3963309643
KR,161,Inland water transportation services,C_TWAI,1744.08805126,1859228113.35,1066017.3447130825,85364.3993717,48.94500556323936,58545.6425977,33.56805440837936,1076283.3392870738
KR,162,Air transport services (62),C_TAIR,30738.4291269,31467315759.2,1023712.5530810595,166194.625426,5.406737759430874,1839756.60157,59.85200460227752,1039724.722957927
KR,163,Supporting and auxiliary transport services; travel agency services (63),C_TAUX,29237.2943814,578214189.636,19776.59704394004,125412.914769,4.289484284455008,5680.22093867,0.19427997900803048,19948.18679834191
KR,164,Post and telecommunication services (64),C_PTEL,109882.088723,840474050.817,7648.8721736600555,493010.190454,4.48672023059938,3959.93931446,0.03603807827536431,7784.050430859809
KR,165,"Financial intermediation services, except insurance and pension funding services (65)",C_FINT,133058.610268,570438919.05,4287.125184165462,412882.131251,3.103009496487251,3623.99985896,0.027236116863543974,4381.227021035944
KR,166,"Insurance and pension funding services, except compulsory social security services (66)",C_FINS,64550.8324645,430214824.593,6664.744793641483,259950.489386,4.027066413573533,4042.35326115,0.06262279054841173,6794.09769271687
